name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lille,2021-08-30,19.8,15.9,17.4,19.8,15.9,17.4,14.9,85.4,0.216,100,16.67,rain,0,0,44,22.3,353.6,1021.9,96.7,12.8,66.2,5.5,2,,2021-08-30T06:58:47,2021-08-30T20:36:49,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-08-31,21.1,14.1,17.2,21.1,14.1,17.2,13.4,79,0,0,0,,0,0,38.4,25.7,11.7,1025.7,73.4,15.5,126.2,11,5,,2021-08-31T07:00:19,2021-08-31T20:34:40,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2021-09-01,19,15.8,17.1,19,15.8,17.1,12,72.3,0,0,0,,0,0,32.6,18.2,27.8,1028.4,97.9,19.4,110.7,9.4,6,,2021-09-01T07:01:51,2021-09-01T20:32:30,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"06414099999,06432099999,D8013,06428099999,LFQQ,07015099999"
Lille,2021-09-02,21.8,15,17.8,21.8,15,17.8,11.9,68.9,0,0,0,,0,0,36.2,22,40.9,1025.8,52.6,13.1,185.3,16.1,7,,2021-09-02T07:03:23,2021-09-02T20:30:20,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06414099999,06432099999,D8013,06428099999,LFQQ,07015099999"
Lille,2021-09-03,24.9,12.8,18.7,24.9,12.8,18.7,13.6,74.8,0,0,0,,0,0,32.8,18,35.2,1019.9,0,8.4,194.7,16.8,6,,2021-09-03T07:04:55,2021-09-03T20:28:09,0.88,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2021-09-04,21.9,14.8,18,21.9,14.8,18,14.9,82.2,0.002,100,4.17,rain,0,0,34.5,19.1,35.8,1017,55.2,6.3,136.8,11.8,5,,2021-09-04T07:06:26,2021-09-04T20:25:58,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06432099999,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2021-09-05,27.7,15,20.8,27.7,15,20.8,15,72.4,0,0,0,,0,0,26.6,14.5,58,1019.3,33.5,9.5,181.4,15.6,6,,2021-09-05T07:07:58,2021-09-05T20:23:46,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06414099999,06432099999,D8013,06428099999,LFQQ,07015099999"
Lille,2021-09-06,27.1,14.9,21.1,27.1,14.9,21.1,13.4,64.1,0.004,100,4.17,rain,0,0,26.7,11,59,1023.1,3.6,11.8,161.6,14,5,,2021-09-06T07:09:30,2021-09-06T20:21:34,0.98,Rain,Clear conditions throughout the day with early morning rain.,rain,"06414099999,06407099999,06432099999,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2021-09-07,28,14,21.2,28,14,21.2,13.7,64.4,0,0,0,,0,0,23.8,14.6,76.7,1021.7,0,11.4,180.8,15.7,6,,2021-09-07T07:11:02,2021-09-07T20:19:22,0,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,D8013,06428099999,LFQQ,07015099999"
Lille,2021-09-08,28.1,16.8,22,27.6,16.8,21.9,13.1,59.4,0,0,0,,0,0,33.4,23.7,80.6,1014.2,0,12.2,183.4,15.9,6,,2021-09-08T07:12:34,2021-09-08T20:17:09,0.05,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,D8013,06428099999,LFQQ,07015099999"
Lille,2021-09-09,26.1,18,20.9,26.1,18,20.9,16.9,79.1,0.636,100,29.17,rain,0,0,45.8,26.9,181.2,1009.9,67.8,12.5,120.7,10.5,6,,2021-09-09T07:14:06,2021-09-09T20:14:56,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,D8013,06428099999,LFQQ,07015099999"
Lille,2021-09-10,23.8,16.9,19.7,23.8,16.9,19.7,16.4,82.1,0.2,100,8.33,rain,0,0,31.5,20.2,218.5,1012.3,73.6,19.2,113.8,9.7,4,,2021-09-10T07:15:38,2021-09-10T20:12:42,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,AT575,07015099999"
Lille,2021-09-11,21.7,14.8,17.7,21.7,14.8,17.7,14.1,80.6,0.004,100,4.17,rain,0,0,38.8,25.5,235,1017.3,77,18.6,94.1,8.1,3,,2021-09-11T07:17:10,2021-09-11T20:10:28,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-12,21,11.8,16.4,21,11.8,16.4,12.1,77.2,0,0,0,,0,0,28.7,12.9,297.2,1018.5,77.4,19.5,129.6,11.2,6,,2021-09-12T07:18:41,2021-09-12T20:08:14,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-13,21.1,12.8,16.9,21.1,12.8,16.9,13.4,80.8,0,0,0,,0,0,37.8,20.3,46.4,1017.5,23.8,9.3,149.3,12.8,6,,2021-09-13T07:20:13,2021-09-13T20:06:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-14,22,14.7,18.2,22,14.7,18.2,15.2,83.1,0.004,100,8.33,rain,0,0,26.9,18.1,117.2,1012.3,67.7,11.4,71.3,6.4,4,,2021-09-14T07:21:45,2021-09-14T20:03:46,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-15,20,15.9,18.1,20,15.9,18.1,15.3,84.1,0.646,100,16.67,rain,0,0,32.6,18.3,325.2,1012.4,98,11.6,70.3,6,3,,2021-09-15T07:23:18,2021-09-15T20:01:31,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-16,22.7,11,16.6,22.7,11,16.6,12.1,77.7,0,0,0,,0,0,21.8,11,265.2,1017.7,66.4,11.3,164.1,14.3,7,,2021-09-16T07:24:50,2021-09-16T19:59:16,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-17,22.8,10.1,16.4,22.8,10.1,16.4,12.5,79.8,0.182,100,4.17,rain,0,0,20.1,12.7,151.6,1016.2,55.5,7.3,166.6,14.5,8,,2021-09-17T07:26:22,2021-09-17T19:57:02,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-18,23,11.7,17.5,23,11.7,17.5,12,73,0.002,100,4.17,rain,0,0,31,14.6,92,1015.1,22.7,10,182.8,15.8,7,,2021-09-18T07:27:54,2021-09-18T19:54:47,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-19,22.1,13.1,17.6,22.1,13.1,17.6,12.8,74.8,0,0,0,,0,0,16.3,12.8,57.3,1013.7,27.3,9.2,123.3,10.7,5,,2021-09-19T07:29:27,2021-09-19T19:52:32,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-20,19.8,12.9,16.7,19.8,12.9,16.7,13.6,83.2,15.276,100,8.33,rain,0,0,31.1,18.3,346.9,1019.5,79.1,7.8,89.5,7.8,4,,2021-09-20T07:30:59,2021-09-20T19:50:17,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-21,18.9,8.9,13.9,18.9,7.2,13.7,7.3,66.1,0.002,100,4.17,rain,0,0,32.3,16.3,26.6,1029.3,11.2,17.1,175.4,15.2,7,,2021-09-21T07:32:32,2021-09-21T19:48:02,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-22,20.9,7.8,14,20.9,7.8,14,8.6,72.6,0.185,100,8.33,rain,0,0,29,9.2,151.9,1028.5,33.4,14.9,174.4,14.9,6,,2021-09-22T07:34:05,2021-09-22T19:45:47,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07010099999,07015099999"
Lille,2021-09-23,21.1,8.2,14.8,21.1,8.2,14.8,11.1,79.9,0,0,0,,0,0,40.2,25.7,247.6,1021.2,44.1,13.2,158.8,13.6,7,,2021-09-23T07:35:37,2021-09-23T19:43:32,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-24,20.1,13.8,16.7,20.1,13.8,16.7,14.2,85.6,0.374,100,12.5,rain,0,0,38.5,27.4,227.5,1017.5,72.5,17.1,101,8.7,5,,2021-09-24T07:37:10,2021-09-24T19:41:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-25,22.9,10.9,16.4,22.9,10.9,16.4,12.5,79.6,0.182,100,4.17,rain,0,0,22,11.1,167.2,1015.4,28.2,12.6,175.4,15,6,,2021-09-25T07:38:44,2021-09-25T19:39:03,0.64,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-26,21.7,14.8,17.9,21.7,14.8,17.9,15,83.8,0.039,100,8.33,rain,0,0,32.9,20,174.6,1013.9,82.9,12.6,87.9,7.6,4,,2021-09-26T07:40:17,2021-09-26T19:36:49,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-27,17.9,11.8,15.8,17.9,11.8,15.8,13,84.3,2.809,100,25,rain,0,0,71.6,38.1,204.1,1014.6,68.9,13.3,66.3,5.5,5,,2021-09-27T07:41:51,2021-09-27T19:34:35,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-28,19,8,13.4,19,6.6,13.2,8.9,75.8,0,0,0,,0,0,40.2,24,169.1,1020.5,53.5,23.1,151.6,13,6,,2021-09-28T07:43:24,2021-09-28T19:32:21,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-29,16.7,9.8,13.2,16.7,7.8,13.1,8.3,73.3,4.097,100,29.17,rain,0,0,56.8,34.5,245.2,1018.4,72,20.6,183.8,15.9,6,,2021-09-29T07:44:58,2021-09-29T19:30:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-09-30,15.7,5.8,10.8,15.7,4.9,10.4,6.4,75.4,0.021,100,16.67,rain,0,0,49.4,25.7,195.2,1024.9,61.5,25.9,68.1,5.7,3,,2021-09-30T07:46:32,2021-09-30T19:27:54,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-01,15.1,11.2,13.3,15.1,11.2,13.3,10.3,82.5,5.758,100,41.67,rain,0,0,47.7,29,182.4,1014.9,91.5,21.7,41.5,3.4,2,,2021-10-01T07:48:07,2021-10-01T19:25:41,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,E6728,07015099999"
Lille,2021-10-02,16.8,10.8,13.6,16.8,10.8,13.6,12.2,91.4,3.743,100,50,rain,0,0,69.7,42.3,169.7,1005.6,93.4,12.3,33.4,2.9,1,,2021-10-02T07:49:41,2021-10-02T19:23:28,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-03,16.9,11.2,13.3,16.9,11.2,13.3,11.6,89.8,28.248,100,66.67,rain,0,0,62.6,38.6,216.1,999.6,88.9,16.5,47.9,4.1,3,,2021-10-03T07:51:16,2021-10-03T19:21:15,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-04,17,9.2,13.2,17,7.2,12.9,9.9,81.1,1.825,100,8.33,rain,0,0,49.7,27.7,179.8,1013,55.5,28,117,10.1,5,,2021-10-04T07:52:51,2021-10-04T19:19:04,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06414099999,06407099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-10-05,15.9,10.9,12.7,15.9,10.9,12.7,10.4,85.9,9.423,100,25,rain,0,0,54.7,36.3,192.4,1005.7,76.8,23.9,59.4,5.3,3,,2021-10-05T07:54:27,2021-10-05T19:16:52,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-10-06,13.7,10.1,11.7,13.7,10.1,11.7,8.7,81.9,1.761,100,54.17,rain,0,0,45.9,28.8,252.8,1016.6,87,24.9,32.5,2.8,2,,2021-10-06T07:56:02,2021-10-06T19:14:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,F8060,07015099999"
Lille,2021-10-07,18,5.9,11.5,18,5.9,11.4,8.3,83.2,0.004,100,4.17,rain,0,0,14.3,7.6,185.4,1027.1,40.2,9.3,107.3,9.1,5,,2021-10-07T07:57:38,2021-10-07T19:12:31,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,E6728,07015099999"
Lille,2021-10-08,17.8,6,11.8,17.8,6,11.7,8.8,83.5,0.182,100,4.17,rain,0,0,31.6,16.4,50.1,1029.4,18.7,7.7,148.2,12.9,6,,2021-10-08T07:59:14,2021-10-08T19:10:21,0.07,Rain,Clear conditions throughout the day with morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-09,17.1,7.9,11.7,17.1,7.9,11.5,9.2,85.6,0.184,100,8.33,rain,0,0,33.1,12.6,36.7,1027.7,28.2,6,126,10.9,6,,2021-10-09T08:00:51,2021-10-09T19:08:11,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-10,16,4.1,10.7,16,2.2,10.5,8.7,88.4,0.013,100,8.33,rain,0,0,30.6,14.5,326.7,1027.7,74,4,86.8,7.7,5,,2021-10-10T08:02:28,2021-10-10T19:06:02,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-11,15.9,7.2,11.6,15.9,5.1,11,9.2,86.1,0.005,100,4.17,rain,0,0,31.3,20.3,300.6,1028.4,49.9,16.8,93,8.1,4,,2021-10-11T08:04:05,2021-10-11T19:03:54,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,AT575,07015099999"
Lille,2021-10-12,14.8,7.2,10.8,14.8,5.5,10.1,9,89,1.882,100,12.5,rain,0,0,43.9,27.4,288.9,1023.9,86.8,15.4,59.8,5.2,2,,2021-10-12T08:05:42,2021-10-12T19:01:47,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,E6728,07015099999"
Lille,2021-10-13,15,5.1,9.3,15,2.6,8.7,6.2,83.1,0.205,100,12.5,rain,0,0,25.6,12.9,280.5,1026.7,73.7,16.8,114.9,10,5,,2021-10-13T08:07:20,2021-10-13T18:59:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,AT575,07015099999"
Lille,2021-10-14,17.6,6.9,11.2,17.6,6.9,11,7.6,79.4,0,0,0,,0,0,27,18,207.2,1025.4,81.2,16.2,41,3.4,2,,2021-10-14T08:08:58,2021-10-14T18:57:34,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-15,14.8,8.7,11.4,14.8,7,11.1,9,85.3,0.051,100,12.5,rain,0,0,32.9,16.3,301.4,1019.6,74.3,16.4,50.5,4.5,3,,2021-10-15T08:10:36,2021-10-15T18:55:29,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-16,15.1,4.1,9.3,15.1,3.1,9.1,5.1,77.7,0.182,100,4.17,rain,0,0,16.6,10.8,89.7,1021.9,58.9,12.1,124.2,10.8,5,,2021-10-16T08:12:15,2021-10-16T18:53:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,AT575,07015099999"
Lille,2021-10-17,15,5,9.6,15,3.9,9.1,6.3,80.9,0.182,100,4.17,rain,0,0,27.2,16.3,150.1,1020.1,69.3,14.3,74.5,6.3,3,,2021-10-17T08:13:54,2021-10-17T18:51:21,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-18,15.8,5,10.3,15.8,3,9.5,8.1,86.5,0,0,0,,0,0,31.4,20.1,154.9,1020.3,42.8,11.4,69.8,6,3,,2021-10-18T08:15:33,2021-10-18T18:49:19,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07010099999,07015099999"
Lille,2021-10-19,21.1,14.9,17.3,21.1,14.9,17.3,15.2,88.1,1.705,100,25,rain,0,0,43.5,27.4,189.7,1016.6,66.7,12.8,60.1,5.3,5,,2021-10-19T08:17:12,2021-10-19T18:47:17,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-20,18.1,14.1,16.3,18.1,14.1,16.3,13.2,82.3,0.346,100,20.83,rain,0,0,61.8,31.4,194.7,1005,71.5,22.8,38.3,3.2,2,,2021-10-20T08:18:52,2021-10-20T18:45:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-21,15.1,5.2,10.6,15.1,2.7,10.1,7.4,81.1,11.727,100,50,rain,0,0,71.4,47.6,245.9,1004,75.7,20.5,49.7,4.2,3,,2021-10-21T08:20:32,2021-10-21T18:43:17,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-22,13.1,4,8.3,13.1,0.8,7,4.6,78.8,0.21,100,12.5,rain,0,0,49.6,31.5,255.7,1020.1,44.7,21.5,104.1,9.1,5,,2021-10-22T08:22:13,2021-10-22T18:41:19,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-23,15.1,4.9,9.5,15.1,4.9,9.1,6.7,83.7,0.097,100,12.5,rain,0,0,27,16.3,175.2,1026.3,68.7,10.6,79.3,6.9,5,,2021-10-23T08:23:53,2021-10-23T18:39:21,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-24,13.8,3.2,7.8,13.8,0.7,6.8,4.9,83.1,0.182,100,4.17,rain,0,0,31.5,18.2,155.9,1022.2,4.1,13,110.6,9.4,5,,2021-10-24T08:25:34,2021-10-24T18:37:25,0.62,Rain,Clear conditions throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-25,13.8,8.2,10.9,13.8,6.9,10.3,9.7,92.4,0.983,100,33.33,rain,0,0,29.1,20.1,175.9,1017.8,94.3,10.4,34.3,2.9,2,,2021-10-25T08:27:15,2021-10-25T18:35:30,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-26,14.9,7.2,11.2,14.9,5.4,10.7,10.1,92.8,0.551,100,12.5,rain,0,0,38.6,25.7,194.7,1020.8,73.2,11.1,53.9,4.7,3,,2021-10-26T08:28:57,2021-10-26T18:33:36,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-27,15,10.1,12.4,15,10.1,12.4,10.9,90.4,0,0,0,,0,0,33.1,22.1,189.4,1022.4,60,13.1,55.8,4.8,4,,2021-10-27T08:30:38,2021-10-27T18:31:44,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-28,16.9,7.9,11.8,16.9,5.9,10.9,9.1,84.5,0.372,100,8.33,rain,0,0,38.4,23.9,158.4,1014.5,1.7,14.2,97.3,8.4,5,,2021-10-28T08:32:20,2021-10-28T18:29:53,0.75,Rain,Clear conditions throughout the day with rain clearing later.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-29,15,9.8,12.3,15,7.7,12.1,9.3,82.3,0.521,100,16.67,rain,0,0,54.4,34.9,168.6,1004.9,37.7,19.6,37.3,3.2,2,,2021-10-29T08:34:02,2021-10-29T18:28:03,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-10-30,14,9.9,12.1,14,8.4,12.1,11.1,93.6,8.212,100,58.33,rain,0,0,47.1,25.7,167.4,1000.6,92.1,15.1,13.3,1.3,1,,2021-10-30T08:35:44,2021-10-30T18:26:15,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-10-31,14.2,8.2,11.1,14.2,7,10.5,9.7,91.2,8.883,100,41.67,rain,0,0,72.4,29.1,174.8,1000,73.8,18.2,16.1,1.4,1,,2021-10-31T07:37:27,2021-10-31T17:24:28,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-11-01,12.8,7.1,9.3,12.8,4.2,7.1,6.9,85,0.156,100,16.67,rain,0,0,50.8,31,195.3,998.6,63.6,24.9,53.4,4.6,4,,2021-11-01T07:39:09,2021-11-01T17:22:43,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06407099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-11-02,12,5.8,8.4,12,3.8,7.2,6,85.4,0.074,100,25,rain,0,0,34.3,18.1,207.3,999.3,79.1,20.9,58.7,5,3,,2021-11-02T07:40:51,2021-11-02T17:20:59,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-11-03,11.8,3.8,6.7,11.8,1.2,5.3,4.9,88.8,0.627,100,29.17,rain,0,0,39.5,23.4,329.4,1001.5,77.7,11.5,78.4,6.7,4,,2021-11-03T07:42:34,2021-11-03T17:19:17,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06407099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-11-04,11,3.1,7.3,11,2,5.4,6.4,94.1,3.827,100,70.83,rain,0,0,36.9,22.9,283.9,1009,78.4,12.3,63.4,5.4,4,,2021-11-04T07:44:17,2021-11-04T17:17:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-11-05,11.1,3.8,7.8,11.1,2,6.2,6.1,89.7,0.749,100,29.17,rain,0,0,36.1,18.2,285.3,1024.2,58.2,16.3,63.4,5.4,4,,2021-11-05T07:45:59,2021-11-05T17:15:57,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,06407099999,06432099999,F2929,D8013,LFQQ,06428099999,07015099999"
Lille,2021-11-06,10.9,2.9,7.3,10.9,0.3,6,5.4,87.9,0.364,100,8.33,rain,0,0,42.4,27.5,199.6,1027.5,80.1,18.1,26.5,2.2,1,,2021-11-06T07:47:41,2021-11-06T17:14:20,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-11-07,12,8,10.2,12,5.8,9.1,7.2,82.8,0.418,100,16.67,rain,0,0,43.9,27.3,252,1020.4,92.1,15.6,46,3.9,2,,2021-11-07T07:49:24,2021-11-07T17:12:45,0.09,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-11-08,12.1,3.1,7.1,12.1,1.1,6,4.7,85.8,0,0,0,,0,0,21.8,14.2,252.6,1023.6,46.2,12,50.9,4.3,4,,2021-11-08T07:51:06,2021-11-08T17:11:12,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-11-09,12,3.1,6.9,12,1.2,6,5.4,90.5,0.194,100,12.5,rain,0,0,20.6,11.4,160.2,1025.7,61.6,8.6,45.9,4.1,3,,2021-11-09T07:52:48,2021-11-09T17:09:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-11-10,11,1.1,5.9,11,-0.5,5.4,3.9,87.8,0.182,100,4.17,"rain,snow",0,0,17.8,9.3,161.3,1024.5,48.1,7.7,61.8,5.4,4,,2021-11-10T07:54:30,2021-11-10T17:08:11,0.19,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain or snow.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
